POI_ID,ADD_ID,PLACENAME,PLACENAME2,ABBREVIATEDPLACENAME,BL_NAME,BL_CLASS,SERVICE_TYPE,PHOTOURL,URL,CONTACT,HOURS,LICENSE,MANAGE,STATUS,LEED,HTML,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,GLOBALID,BCN_CODE,BCN_LANDUSE,BCN_NOEMP,BCN_CLASS,LAT,LONG
VPOI10307,VAD10616,UBC Women's Center,,,,,campus_services,,https://womenscentre.ams.ubc.ca/about/,,,N,,Current,Civic,,GISSTUD1,20180116231442,TOML,20221206224129,{E9D09F8B-62AE-49B2-B04E-2C948629AF45},,,,,-123.249865,49.266446
VPOI10085,VAD10616,Gallery Patio and Lounge,,,,,restaurant,,http://www.ams.ubc.ca/foodanddrink/gallery/,Phone: (604) 827-5660,M-F: 11 am - 10 pm; Sat-Sun: Closed,N,,Current,Services,,,,TOML,20221206224129,{DAE45555-1FD3-4206-B5BD-9399CB7EE42F},,,,,-123.250242,49.266747
VPOI10004,,East Campus Park Playground,East Campus Park,,,,park,,,,,N,,Current,Civic,,,,TOML,20230110183421,{727712D5-E121-41E1-8DEE-C5E59E93DDDC},,,,,-123.240342,49.262474
VPOI10210,VAD10616,Hatch Art Gallery,,,,,attraction,,http://www.ams.ubc.ca/nest/art-gallery/,,,N,,Current,Civic,,,,TOML,20221206224129,{E3F475BD-F6D3-4D9E-8192-5ECA9063DB72},,,,,-123.250185,49.266682
VPOI10308,VAD10616,Porch,,,,,cafe,,http://www.ams.ubc.ca/foodanddrink/porch/,,,N,,Retired,,,GISSTUD1,20180117190927,TOML,20221206224129,{ED9ECE9F-F225-4A5D-B4DF-C278A6FF9160},,,,,-123.249414,49.266303
VPOI10217,VAD10616,Blue Chip Cafe,,,,cafe,cafe,,https://www.ams.ubc.ca/the-nest/eat/,Phone: (604) 822-6999; Email: bluechipsup@ams.ubc.ca,M-F: 7 am - 7 pm; Sat-Sun: 9 am - 5 pm,N,,Current,Services,,,,TOML,20221206224129,{C8BCCFE9-454C-435E-8897-C316C97D47E2},,,,,-123.24981,49.266751
VPOI10153,VAD10616,Flavour Lab,,,,,restaurant,,https://www.ams.ubc.ca/business/flavour-lab/,,,N,,Current,Food,,,,TOML,20221206224129,{5DED41C4-AD99-432F-A8FD-D78340DD46D6},,,,,-123.250105,49.266761
VPOI10155,VAD10616,INS Market,,,,,minimart,,,Phone: (778) 378-9686,M-F: 8 am - 8 pm; Sat: 12 - 8 pm; Sun: Closed,N,,Current,Food,,,,TOML,20221206224129,{7196B95C-BC60-4905-AFD7-F34DD9932076},,,,,-123.249676,49.266672
VPOI10074,VAD10616,The Delly,,,,,cafe,,http://thedelly.com/,Phone: (604) 228-8121; Email: eat@thedelly.com,M-F: 9 am - 7 pm; Sat-Sun: Closed,N,,Current,Services,,,,TOML,20221206224129,{96213968-CA27-4923-ADE4-4ED848AD279F},,,,,-123.249548,49.266518
VPOI10076,VAD10616,The Aviary,,,,,commercial_services,,http://www.facebook.com/aviaryUBC,,,N,,Current,Services,,,,TOML,20221206224129,{026CC965-90D4-4894-B4EA-EF81C89BCE1E},,,,,-123.249594,49.266375
VPOI10090,VAD10616,Thirstyyy,,,,,cafe,,https://www.ams.ubc.ca/business/thirstyyy-ubc/,,,N,,Current,Services,,,,TOML,20221206224129,{BC16939D-BF25-463C-9D75-C61DE31D757A},,,,,-123.249741,49.266662
VPOI10094,VAD10616,Pie R Squared,,,,,cafe,,http://www.ams.ubc.ca/foodanddrink/piersquared/#,Email: pier2@ams.ubc.ca,,N,,Retired,,,,,TOML,20221206224129,{8B958808-DA93-4499-AF51-D4DD136C5ACC},,,,,-123.249873,49.266236
VPOI10095,VAD10616,Grand Noodle Emporium,,,,,cafe,,http://www.ams.ubc.ca/foodanddrink/grandnoodle/,Phone: (604) 822-3164 ; Email: grandnoodle@ams.ubc.ca,M-F: 10:30 am - 3 pm; Sat-Sun: Closed,N,,Current,Services,,,,TOML,20221206224129,{19D79BC1-5F50-4EA9-883E-8885AF4B3BD9},,,,,-123.250132,49.26679
VPOI10097,VAD10616,Teadot,,,,,cafe,,https://www.teadotdrinks.com/,,,N,,Current,Services,,,,TOML,20221206224129,{AEA449DA-F506-41F9-B004-5ECE8CC44BB4},,,,,-123.249769,49.266702
VPOI10098,VAD10616,Seoul Hotdog,,,,,cafe,,,,,N,,Current,Food,,,,TOML,20221206224129,{8EF5DE45-F9A0-446F-9A55-1CB8187D30AA},,,,,-123.249708,49.266624
VPOI10158,VAD10616,CiTR 101.9 FM,,,,,campus_services,,http://www.citr.ca/,Phone: (604) 822-8648,M-F: 12 pm - 7 pm; Sat: 11 am - 7 pm; Sun:12 pm - 7 pm,N,,Current,Civic,,,,TOML,20221206224129,{6A8CF0A9-1991-404C-B0E0-0F44441C1A4D},,,,,-123.249811,49.266274
VPOI10174,VAD10616,Safewalk,,,,,campus_services,,http://www.ams.ubc.ca/services/ams-safewalk,safewalk@ams.ubc.ca</br>(604) 822-5355,Daily: 8 pm - 2 am; Summer: 9 pm - 2 am,N,,Current,Civic,,,,TOML,20221206224129,{D2476BD4-E25A-441A-9D97-FA8E503372A0},,,,,-123.249677,49.266583
VPOI10176,VAD10616,AMS Peer Support,,,,,campus_services,,https://www.ams.ubc.ca/student-services/speakeasy/,Phone: (604) 822-9246; Email: speak@ams.ubc.ca,M-F: 9:30 am - 5:30 pm; Sat-Sun: Closed,N,,Current,Civic,,,,TOML,20221206224129,{A322C03B-B9FF-433F-AA7C-AD5AA757F099},,,,,-123.249865,49.266446
VPOI10301,VAD10616,AMS Sexual Assault Support Center,,SASC,,,campus_services,,https://www.ams.ubc.ca/student-services/sasc/,Phone: (604) 827-5180; Email: sasc@ams.ubc.ca,Daily: 8 am - 10 pm,N,,Current,Civic,,GISSTUD1,20180116231607,TOML,20221206224129,{8C9D8A5A-1D63-4EE0-AFA6-00A0FBF37782},,,,,-123.249865,49.266446
